"tweet_id"	"emotion"	"anger"	"fear"	"joy"	"sadness"
"461657909706117121"	"fear"	"0"	"0.7804415460877342"	"0"	"0"
"461657971496595456"	"fear"	"0"	"0.7804415460877342"	"0"	"0"
"461657994380718080"	"fear"	"0.128785862170535"	"0.23430910848959902"	"0"	"0.023364523512612402"
"461658001263194112"	"anger"	"0.0378513649086604"	"0"	"0"	"0"
"461658083614134273"	"anger"	"0.139637707069817"	"0"	"0"	"0"
"461658098672082944"	"anger"	"0.4487163263032318"	"0"	"0.124444858108942"	"0.2179867867459925"
"461658185762213888"	"fear"	"0.10942831296940901"	"0.36305737366878643"	"0.12598420503726301"	"0"
"461658212446371840"	"anger"	"0.2704474616228098"	"0"	"0"	"0"
"461658257686532097"	"joy"	"0"	"0"	"0.341529316957155"	"0"
"461658334513225728"	"anger"	"0.9579762791518155"	"0.031704153233529604"	"0.12599620503726303"	"0.013015736477065889"
"461658339332882432"	"joy"	"0"	"0"	"0.341529316957155"	"0"
"461658342281076736"	"sadness"	"0.2004989803973524"	"0.31097433539490593"	"0"	"0.8988332608665122"
"461658353081389056"	"anger"	"0.5299605729793609"	"0.16360926559254252"	"0"	"0"
"461658383414599681"	"sadness"	"1.4033594012602282"	"0.508313620061669"	"0"	"1.700355557751318"
"461658478868582400"	"anger"	"0.3755858418045428"	"0.31225835971170995"	"0.2438720735804"	"0"
"461658639120343040"	"unknown"	"0"	"0"	"0"	"0"
"461658687833399296"	"joy"	"0"	"0.17606032857589998"	"0.44412116300533994"	"0"
"461658816765902849"	"fear"	"0"	"0.263005630202098"	"0"	"0"
"461658825708171265"	"unknown"	"0"	"0"	"0"	"0"
"461658838492385280"	"unknown"	"0"	"0"	"0"	"0"
"461659001001086976"	"joy"	"0"	"0.05199455169564421"	"0.12444785810894202"	"0"
"461659025503842304"	"joy"	"0"	"0"	"0.9743633636724841"	"0"
"461659259847991296"	"joy"	"0"	"0.038754572778406604"	"0.5560441416684301"	"0"
"461659371806531585"	"fear"	"0.4667791152897484"	"0.7188824026672693"	"0.44190526820963977"	"0.168781136478925"
"461659380887195648"	"anger"	"0.43787489912578076"	"0"	"0"	"0"
"461659409483980801"	"sadness"	"0.020159606941589005"	"0.031690153233529604"	"0"	"0.241980386499337"
"461659486122307584"	"joy"	"0"	"0"	"0.12444585810894201"	"0"
"461659558880894976"	"joy"	"0.0738908706658704"	"0"	"0.8362303789813661"	"0.00608247590426044"
"461659567198593024"	"joy"	"0.40881831336096536"	"0.3995525258160556"	"0.621966488082112"	"0.40808978424054515"
"461659668298080256"	"unknown"	"0"	"0"	"0"	"0"
"461659738321596416"	"anger"	"0.762622915932247"	"0"	"0"	"0"
"461659814633152512"	"joy"	"0"	"0.09844281303222721"	"1.3325087077516669"	"0.07284348398600761"
"461659840910086144"	"sadness"	"0.153627949044557"	"0.136669638925683"	"0"	"0.251147454383324"
"461659995805712385"	"fear"	"0.148446404338722"	"0.664104317257294"	"0"	"0"
"461659997428924416"	"fear"	"0.09016406946512151"	"0.4749317274152127"	"0.31098429151802914"	"0"
"461660130065395712"	"unknown"	"0"	"0"	"0"	"0"
"461660157177380864"	"anger"	"1.26740648545234"	"0"	"0"	"0"
"461660303021703170"	"joy"	"0.0738888706658704"	"0"	"0.836228378981366"	"0"
"461660323305381889"	"fear"	"0.5001807443033388"	"1.8061508695432953"	"0.131427904883879"	"1.2034954970915213"
"461660384173105153"	"joy"	"0"	"0.06333645682836371"	"0.3252420685293128"	"0"
"461660535029633024"	"sadness"	"0.0738948706658704"	"0.4713696660805906"	"0.39007658802462086"	"0.5385000325029912"
"461660592286097410"	"anger"	"0.815916636003225"	"0.07152615984091812"	"0.34484309951184183"	"0"
"461660627287560193"	"anger"	"0.7075159550450905"	"0"	"0.314471235599011"	"0.031059869135768307"
"461660645688373248"	"fear"	"0"	"0.0992425632531243"	"0"	"0"
"461660686414655488"	"sadness"	"0.31220472690637735"	"0.2427276930293136"	"0"	"1.4382095316154149"
"461660701027627008"	"sadness"	"0.13022204974290202"	"0"	"0.228903364110799"	"0.5260013800744252"
"461660852630728704"	"anger"	"1.0333989425754277"	"0.8448230563568684"	"0.42313821020506487"	"0.18102406824399161"
"461660891713634304"	"joy"	"0.29174864480464185"	"0"	"1.0964120783967382"	"0.26580800437627267"
"461660912315678720"	"sadness"	"0.5874698532669319"	"0"	"0.03981720539748011"	"1.4110456168102776"
"461660988446474240"	"fear"	"0.8213029349801657"	"1.2588204250039894"	"0.4287827619543827"	"0.34750366087209905"
"461661049997914112"	"sadness"	"0.130224049742902"	"0"	"0.228905364110799"	"0.5260033800744253"
"461661096001028096"	"joy"	"0.04756860140671581"	"0.6738868290842741"	"1.0960722986499996"	"0"
"461661125977710592"	"fear"	"0"	"0.5566855719126822"	"0.15648300417232702"	"0.4120121685855591"
"461661147574185984"	"sadness"	"0.4551782488364557"	"0.4226397012104245"	"0.08255680268649031"	"0.5525938342636644"
"461661212569116672"	"anger"	"0.689522349539628"	"0.011075592711291597"	"0"	"0.25630648978215287"
"461661287139647488"	"anger"	"1.8082165829326498"	"0"	"0"	"0"
"461661299739754496"	"joy"	"0"	"0"	"0.6137053611484662"	"0"
"461661322514792448"	"joy"	"0"	"0.2073419588641956"	"0.5192607816157722"	"0.024319609885346014"
"461661370925060096"	"joy"	"0"	"0.3639369668074709"	"2.1218857861228697"	"0"
"461662027598295040"	"anger"	"0.6051046126620975"	"0"	"0"	"0.17271183674244492"
"461662043062697984"	"sadness"	"0.1428153906732306"	"0.09756947707013952"	"0"	"0.33490822481722676"
"461662318582325248"	"joy"	"0.1477987413317408"	"0.3404245917908862"	"0.7724123629319892"	"0"
"461662348080467968"	"anger"	"1.2999192889224958"	"0.2942486230504413"	"0"	"0"
"461662416611201024"	"fear"	"0.3479320075180499"	"1.2841322329882794"	"0"	"0"
"461662515236065280"	"sadness"	"0.42098092440648494"	"0.3479762935368994"	"0"	"0.4902061060072838"
"461662551311282177"	"anger"	"1.0160644329059605"	"0.7037030266564033"	"0.30121839223202185"	"0"
"461662624019922945"	"joy"	"0.47442496992268285"	"0"	"0.9609194390192505"	"0"
"461662633167298563"	"fear"	"0.271605751511961"	"0.40985781319841796"	"0"	"0"
"461662671389995008"	"joy"	"0.31069083907927386"	"0.3159868774826325"	"0.400489027467982"	"0.0617919006464979"
"461662788750827520"	"joy"	"0.240006079564256"	"0.9534347754528051"	"1.0753488798857525"	"0.6401417252879842"
"461662841540337664"	"joy"	"0"	"0"	"0.125981205037263"	"0"
"461662858686631936"	"joy"	"0.6647427615432759"	"0.5716527674188532"	"1.8265860925083113"	"0.11891416261350402"
"461662886956253184"	"sadness"	"0.0837989763792894"	"0.0531189526947725"	"0"	"0.3682050098043419"
"461662976743718912"	"fear"	"0"	"0.09954886176912162"	"0"	"0.0966987965981622"
"461663111418613761"	"anger"	"0.44256804660349786"	"0"	"0"	"0"
"461663204863922176"	"unknown"	"0"	"0"	"0"	"0"
"461663378520682496"	"anger"	"4.088097294456506"	"0.41124581850829817"	"0"	"0.4438876135639202"
"461663527078334464"	"fear"	"0"	"0.34186654972337327"	"0.24040718859228402"	"0"
"461663637883879424"	"anger"	"1.0286034366678187"	"0.5991281785115813"	"0.26241654128403064"	"0"
"461663907392663552"	"anger"	"0.5521167203887912"	"0"	"0.4006419144959237"	"0.0913468534567767"
"461663948555571200"	"sadness"	"0.004154905339290072"	"0.4064171063443203"	"0.17587266745471303"	"1.0951500375731087"
"461663958244790272"	"fear"	"0"	"0.9319592374403154"	"0.035829438556860715"	"0"
"461664004692140032"	"joy"	"0"	"0"	"0.12444685810894202"	"0"
"461664130592940032"	"fear"	"0.024288555212426302"	"0.34185954972337357"	"0"	"0"
"461664144068837376"	"joy"	"0"	"0"	"1.23138381306803"	"0.051538400479308806"
"461664232547688449"	"sadness"	"0.5621785958978025"	"0"	"0"	"1.5454792775459598"
"461664235529859072"	"joy"	"0.0738898706658704"	"0"	"0.8362293789813661"	"0"
"461664288415817729"	"joy"	"0.4199013850113101"	"0.9497484118211723"	"0.956030225004288"	"0.06044817798619561"
"461664402677436417"	"joy"	"0"	"0"	"0.34152431695715496"	"0"
"461664444201050112"	"anger"	"0.01928202481994211"	"0"	"0"	"0"
"461664449456508928"	"joy"	"0"	"0"	"0.341536316957155"	"0"
"461664557002674176"	"joy"	"0.493350067788359"	"0.802226033688931"	"0.8364905809103084"	"0.2999667739815943"
"461664639953010689"	"fear"	"0.6776344558744416"	"0.8916521838054539"	"0.7513550424700968"	"0.26849543072372595"
"461664672244961280"	"fear"	"0.200222602160162"	"0.7803778426627571"	"0.1949420099058283"	"0.12280742050079901"
"461664702523650048"	"fear"	"0.26469336212823574"	"1.7386121345958325"	"0.0738214131005423"	"0.3783970235369678"
"461664774497910784"	"joy"	"0"	"0.21891887486271938"	"0.3559280757141279"	"0.06338585812631171"
"461664819767037952"	"unknown"	"0"	"0"	"0"	"0"
"461664825592922112"	"anger"	"0.17716644645475102"	"0.006057456508618591"	"0"	"0"
"461664877497831425"	"anger"	"0.019280024819942107"	"0"	"0"	"0"
"461664890550091776"	"unknown"	"0"	"0"	"0"	"0"
"461664904240320513"	"sadness"	"0.17204285860593901"	"0"	"0.036380353216466"	"0.18711869473363202"
"461664961760997376"	"joy"	"0"	"0"	"0.6214447054319431"	"0"
"461664969088458752"	"unknown"	"0"	"0"	"0"	"0"
"461665032305008640"	"anger"	"0.05356760031843881"	"0.0445468092166406"	"0"	"0"
"461665125204652032"	"joy"	"0.10018334190703455"	"0"	"1.394812503494089"	"0.057575278914148306"
"461665133618425856"	"unknown"	"0"	"0"	"0"	"0"
"461665140966825984"	"fear"	"0.8858623831630593"	"1.2502225840982601"	"0.30352798662539515"	"0.08053793735256111"
"461665199380901888"	"fear"	"0.44474567788693925"	"0.49863068462251886"	"0"	"0.44282287359551686"
"461665309472985088"	"anger"	"1.6992012403622676"	"0.7106558389738842"	"0.9595800135559238"	"0"
"461665365664079872"	"anger"	"0.724246040612224"	"0.0957803737516274"	"0.5679727489059178"	"0.32051125384509954"
"461665441471938560"	"anger"	"1.8995042050528752"	"0"	"0"	"0.2906762931399599"
"461665508194914305"	"anger"	"0.4433471132808387"	"0"	"0"	"0"
"461665566856466432"	"anger"	"0.44334611328083867"	"0"	"0"	"0"
"461665675799703552"	"anger"	"0.40634479542178475"	"0.3631998438840864"	"0.32471729505227787"	"0"
"461665784646082560"	"anger"	"0.17716144645475101"	"0.006052456508618591"	"0"	"0"
"461665917726760960"	"anger"	"2.344238617200796"	"0.6606600439034502"	"0"	"0.7603212728060416"
"461665957086494721"	"unknown"	"0"	"0"	"0"	"0"
"461665983036260354"	"fear"	"0.8858603831630593"	"1.2502205840982603"	"0.17909312851645323"	"0.08053593735256111"
"461666008554434562"	"anger"	"1.3385375545742617"	"0.047280044341971306"	"0"	"0"
"461666062824517632"	"fear"	"0.010738503594337197"	"0.46704198617795645"	"0"	"0"
"461666281532719106"	"joy"	"0.018946441239857108"	"0"	"1.3191571136444549"	"0"
"461666306656194560"	"anger"	"1.0102842906326668"	"0"	"0"	"0"
"461666361056321536"	"anger"	"0.44334611328083867"	"0"	"0"	"0"
"461666390873620480"	"anger"	"1.6696341640427506"	"0"	"1.3347498693572406"	"0"
"461666404899364864"	"unknown"	"0"	"0"	"0"	"0"
"461666649490616320"	"anger"	"0.6414710545858493"	"0"	"0.12444685810894202"	"0"
"461666821272121344"	"fear"	"0.1834466941477508"	"0.331608134611419"	"0"	"0"
"461666840523980800"	"anger"	"0.44334611328083867"	"0"	"0"	"0"
"461666854205784065"	"joy"	"0.504148911592244"	"0.3328237926703106"	"0.5276268964382741"	"0.03195526720400391"
"461666859645804544"	"anger"	"1.7747752949034954"	"0"	"0"	"0"
"461666881313574912"	"anger"	"0.44334611328083867"	"0"	"0"	"0"
"461666888729100288"	"anger"	"1.4988562206859037"	"0.241196198869544"	"0.9491653932994185"	"0.2511744543833235"
"461666923814879232"	"fear"	"0"	"0.7804425460877342"	"0"	"0"
"461666931397779457"	"joy"	"0"	"0"	"0.34882315271691794"	"0"
"461666962125619200"	"joy"	"0"	"0.05312295269477251"	"0.27223924331482385"	"0"
"461667004873588736"	"anger"	"0.6915709000877832"	"0.11049931289777001"	"0.228853646352639"	"0.4658161844245769"
"461667079134121985"	"fear"	"0.6166264696413698"	"0.6246060228203774"	"0"	"0.27266897958621744"
"461667172440637440"	"joy"	"0.112814563183824"	"1.7822813149576482"	"1.7924538161019195"	"1.0251641902210724"
"461667311678521344"	"fear"	"0"	"1.3353166086272439"	"0"	"0"
"461667329370509313"	"unknown"	"0"	"0"	"0"	"0"
"461667338853437441"	"fear"	"0.14205070271071601"	"1.1374589955414627"	"0"	"0"
"461667390250434560"	"joy"	"0.0475626014067158"	"0.4198291696599398"	"0.8256003567303171"	"0.44860645991400594"
"461667401910595584"	"anger"	"0.5177444337437872"	"0.15777689272437"	"0"	"0"
"461667542633705472"	"joy"	"0.734025759217428"	"0.0848091059283021"	"0.8364805809103084"	"0.29649656705792726"
"461667564062777344"	"joy"	"0.3077886288718148"	"0"	"1.6412050144413957"	"0"
"461667580353478656"	"fear"	"0"	"0.06333745682836371"	"0"	"0"
"461667633545244672"	"anger"	"0.500127463878456"	"0"	"0.3448360995118419"	"0.3127827980257888"
"461667668719075328"	"anger"	"0.02429055521242631"	"0"	"0"	"0"
"461667670304124929"	"fear"	"0"	"0.4868231827362649"	"0"	"0"
"461667703514992640"	"joy"	"0.04757360140671581"	"0.5958047954600565"	"2.592858790425968"	"0"
"461667710389088256"	"anger"	"4.148399356469385"	"0.09956386176912163"	"0"	"0.008365052937003197"
"461667745721884673"	"fear"	"0"	"1.882471941447355"	"0.45502405402796386"	"0"
"461667750088572928"	"sadness"	"0.004154905339290071"	"0.4064171063443204"	"0.175872667454713"	"1.0951500375731087"
"461667823857565696"	"fear"	"0.3479380075180499"	"0.7036990266564033"	"0.21200131838959613"	"0"
"461667858548682752"	"fear"	"0.692044867532325"	"1.7009174218803247"	"1.4817488438130837"	"1.4321947013936527"
"461667921454845952"	"fear"	"0.22685386660139803"	"0.48248109323682953"	"0.4221296118346697"	"0.031157663954667517"
"461667922297888768"	"fear"	"0.9741560322199253"	"1.7548230449753754"	"0"	"0"
"461668008470269952"	"joy"	"0"	"0"	"0.341533316957155"	"0"
"461668077092880384"	"sadness"	"0.5224016726885414"	"0.225231816998217"	"0"	"0.6370166990046512"
"461668353698844672"	"anger"	"0.7312099752605985"	"0"	"0.5435964475800301"	"0.22625377833114702"
"461668635207929856"	"joy"	"0.06395997327726591"	"0"	"2.3988612824387"	"0"
"461668645756608513"	"joy"	"0.2772529050117337"	"2.2339381129306934"	"3.752793580932942"	"0"
"461668686911115264"	"joy"	"0.10943831296940901"	"0.4442297064897527"	"1.4529710099139657"	"0.4714012460395726"
"461668781282951168"	"sadness"	"0.020167606941589013"	"0.3833526876500869"	"0.590113463214923"	"0.680152059901683"
"461668795690393602"	"fear"	"0.4146043268643748"	"1.9928955293973192"	"0"	"0.10572329907222501"
"461668833359458304"	"fear"	"0"	"0.5639097167624"	"0.20701290304175202"	"0.5039096580611341"
"461668968131198976"	"joy"	"0.3806531928445103"	"0.20277875075467303"	"0.7141126697161815"	"0.21527353132271804"
"461668996530466816"	"unknown"	"0"	"0"	"0"	"0"
"461669106404839424"	"fear"	"0.0658606475641942"	"0.4584886751018779"	"0.4129100070877377"	"0"
"461669151837519872"	"unknown"	"0"	"0"	"0"	"0"
"461669181511847936"	"joy"	"0.19802960923096102"	"0.1469686689156239"	"0.2705654179571326"	"0.02431160988534601"
"461669202881806336"	"fear"	"0.9066035965284198"	"2.052353583379186"	"1.8689519270345032"	"0.29803309452217686"
"461669256698949632"	"sadness"	"0.020172606941589014"	"0.3833576876500868"	"0.5901184632149231"	"0.6801570599016832"
"461669305130561536"	"joy"	"0.027956097180002235"	"0.1571483229652336"	"0.28069544972143873"	"0.08783287389394011"
"461669622756827136"	"joy"	"0.36905645426485584"	"0.32153167367088237"	"0.7336166637749801"	"0"
"461669837581062144"	"joy"	"0.7376756624889353"	"0.36426053254214497"	"0.9609224390192503"	"0.11767282219990001"
"461669861551128576"	"sadness"	"0.12701166276928"	"0.1223423108249227"	"0.4614142521658499"	"0.9167121929855928"
"461669875396521984"	"joy"	"0.004150905339290071"	"0.12268669701278702"	"0.124448858108942"	"0"
"461669889455833088"	"fear"	"0.25935611048462004"	"0.579285098674991"	"0.532847545472944"	"0"
"461669919122141184"	"fear"	"0.5915516930926521"	"1.511438450313795"	"0.2719430158659361"	"0.024323609885346004"
"461669970293055489"	"unknown"	"0"	"0"	"0"	"0"
"461669988403650560"	"joy"	"0"	"0"	"0.30302290092393697"	"0"
"461670028438278144"	"fear"	"0.48166187369117786"	"1.688247202860347"	"0.0630418909051843"	"0.4557301050886439"
"461670108868648960"	"unknown"	"0"	"0"	"0"	"0"
"461670119433707520"	"fear"	"0"	"1.0203654796049906"	"0.6297625688620341"	"0.133837519076923"
"461670160274063360"	"fear"	"0.0639689732772659"	"3.2320367151318106"	"0"	"0"
"461670186345447424"	"fear"	"0.057568418984224"	"0.2396846442564759"	"0.15526222639700402"	"0"
"461670195191627777"	"fear"	"0"	"0.25156291492410454"	"0"	"0"
"461670272009916416"	"anger"	"1.7159275522638184"	"0"	"0.7435334360501201"	"0.14866794937617386"
"461670281824587776"	"anger"	"1.3566120477788866"	"0.14527055633767802"	"0.017673677771091908"	"0"
"461670304364761089"	"anger"	"0.0738908706658704"	"0"	"0"	"0"
"461670318264700928"	"fear"	"0.3521807635006372"	"0.8464370328475257"	"0.25442709831279675"	"0.0640943788851229"
"461670363848384512"	"unknown"	"0"	"0"	"0"	"0"
"461670378721386496"	"anger"	"1.2428615974838775"	"0.8254829673479434"	"0"	"0.8988472608665122"
"461670501388414977"	"anger"	"0.48676716552936095"	"0"	"0"	"0"
"461670527019388929"	"anger"	"2.26588392350625"	"0.3858300687075409"	"0.48384710701531425"	"0.024322609885346024"
"461670569180549120"	"sadness"	"0.49910500348315895"	"0.1651499409519165"	"0.12444785810894202"	"0.569249672056706"
"461670635094409216"	"joy"	"0"	"0"	"0.341529316957155"	"0"
"461670827403280384"	"joy"	"0.161421089486612"	"0.27799417199225995"	"0.34152931695715494"	"0"
"461670848122724352"	"anger"	"0.46718536937321486"	"0.026095207392064706"	"0"	"0"
"461670905282695168"	"unknown"	"0"	"0"	"0"	"0"
"461670981464248320"	"joy"	"0.09570433559147101"	"0.061613020766592606"	"0.4644517591456507"	"0"
"461671037969891328"	"unknown"	"0"	"0"	"0"	"0"
"461671063890313216"	"fear"	"0.16518111556236467"	"1.359114616652441"	"0.1997876181378053"	"0.16604213250847902"
"461671150905741312"	"unknown"	"0"	"0"	"0"	"0"
"461671255163555840"	"sadness"	"0.12241093168334301"	"0"	"0"	"0.5520642720447252"
"461671269919121410"	"unknown"	"0"	"0"	"0"	"0"
"461671431948865536"	"anger"	"0.0738888706658704"	"0"	"0"	"0"
"461671531009933313"	"sadness"	"0"	"0"	"0"	"0.030219588993097804"
"461671576501383168"	"fear"	"0.02429155521242631"	"1.95196460556393"	"1.01360980697042"	"0.722639421923087"
"461671680616574977"	"sadness"	"0.5311384837056226"	"0.11050831289777001"	"0.4120036731462388"	"0.6527006530071476"
"461671685033164800"	"joy"	"0"	"0.11050031289777001"	"0.1960088988711753"	"0.061794900646497904"
"461671706742906881"	"fear"	"0.5293367355129703"	"0.9587228325536483"	"0.12445485810894201"	"0"
"461671726510645248"	"joy"	"0.227508192181253"	"0.128038542769663"	"1.4471538299122486"	"0.09569097559632972"
"461671744852725761"	"joy"	"0.04757460140671581"	"0.36567981602465155"	"0.6601413851852531"	"0.184781181644886"
"461671755460120576"	"unknown"	"0"	"0"	"0"	"0"
"461671759197274112"	"anger"	"0.9336645180332183"	"0.01637891182497802"	"0.6191025779411784"	"0.2672179986868396"
"461671820551147520"	"sadness"	"0.3123691160574089"	"0.0688337929891296"	"0.2438670735804"	"0.36241160732197786"
"461671821511626752"	"anger"	"1.4787908553303915"	"0.8338950790211328"	"0.361579956781668"	"0"
"461671851869999104"	"anger"	"0.771163320694092"	"0"	"0"	"0"
"461671890134638592"	"joy"	"0.5344282704827047"	"0.14746911055844703"	"1.5850337685266274"	"0.06214701394933579"
"461671903380246529"	"joy"	"0.15639645500632202"	"0"	"0.856220676613904"	"0.148306836073336"
"461671906567917568"	"joy"	"0.0738898706658704"	"0"	"0.0991377611520889"	"0"
"461671961328766976"	"sadness"	"0.6332268834079237"	"0.132810162147763"	"0.24206144868831"	"2.265344814342757"
"461672090047746048"	"unknown"	"0"	"0"	"0"	"0"
"461672157874225153"	"joy"	"0.4604649771416451"	"0.9091583835309097"	"1.560186694270889"	"0"
"461672161699041281"	"joy"	"0"	"0"	"0.428771761954383"	"0.0198943155361263"
"461672182028840960"	"sadness"	"0.2427295533641458"	"0"	"0"	"0.822458282081938"
"461672295434838016"	"fear"	"0.263484529943248"	"0.4329768032850829"	"0.254638545307827"	"0.0556223857308339"
"461672326996975619"	"joy"	"0"	"0"	"0.9787127652710823"	"0"
"461672336144744448"	"joy"	"0.6371112625151055"	"0.08017242866234041"	"1.4191723457426089"	"0"
"461672680039522304"	"unknown"	"0"	"0"	"0"	"0"
"461672734934970368"	"unknown"	"0"	"0"	"0"	"0"
"461672746913521664"	"joy"	"0"	"0.45735498054357154"	"0.7089079412207971"	"0"
"461672769844162561"	"joy"	"0.6777553592268963"	"0.6227511212520498"	"0.7050494644428771"	"0.4809687118720177"
"461672840647806976"	"anger"	"1.7251296116883827"	"0.17794926370181993"	"0"	"0.1280102472620177"
"461673242030538752"	"fear"	"0"	"1.1225551004907008"	"0.06773336702415991"	"0"
"461673325706883073"	"joy"	"0"	"0.117018527094602"	"0.5989943198580301"	"0"
"461673544644980736"	"anger"	"1.7125124525587108"	"0.06956886223094441"	"0"	"0.108787274666964"
"461673602031841282"	"unknown"	"0"	"0"	"0"	"0"
"461673708679987200"	"sadness"	"0.0842726995620548"	"0"	"0.45311519984817095"	"0.5260003800744253"
"461673820948938752"	"fear"	"0"	"0.031689153233529596"	"0"	"0"
"461674004470710272"	"sadness"	"0.034288228130364605"	"0"	"0"	"0.150834608523826"
"461674006274269185"	"anger"	"0.12001993969442509"	"0.0485304514847858"	"0"	"0"
"461674102047387649"	"anger"	"0.39134945691597833"	"0.05831804547645113"	"0.017907554492798315"	"0.09071690089960582"
"461674203624648704"	"joy"	"0.26454487102498"	"0"	"1.416999018712612"	"0.8247282887127912"
"461674369052602368"	"joy"	"0.22685286660139803"	"0.09955586176912162"	"0.27391677039045875"	"0.031156663954667513"
"461674401293811712"	"fear"	"0.4614155150453345"	"1.88174306299076"	"0.016156087414378607"	"0.17665162374126642"
"461674469841731585"	"anger"	"0.17309712106711503"	"0.14623117934043303"	"0.15527322639700403"	"0.101937846015715"
"461674483167010816"	"joy"	"0"	"0.09955286176912162"	"0.27391377039045883"	"0.03115366395466751"
"461674585461493760"	"anger"	"0.34593349815826396"	"0.32649603705112906"	"0.344841099511842"	"0.06200360642616211"
"461674601144393728"	"anger"	"0.6873589696754583"	"0.378034879972266"	"0"	"0.010618126774882585"
"461674635231117312"	"unknown"	"0"	"0"	"0"	"0"
"461674644328562688"	"fear"	"0"	"0.38102959871382697"	"0"	"0"
"461674751979978752"	"anger"	"0.4557092912812502"	"0.27486302786434247"	"0"	"0.26849743072372567"
"461674813212209152"	"anger"	"0.5416460984290559"	"0.016370911824978008"	"0.4604052861148878"	"0.239212164874774"
"461674847416758273"	"sadness"	"0"	"0"	"0"	"0.10032256464874101"
"461674867465527297"	"anger"	"0.15639545500632202"	"0"	"0.098219430293946"	"0"
"461674969047769088"	"sadness"	"0.047566601406715814"	"0.5167226425471637"	"0.3634849072140789"	"0.5414082103300045"
"461674998113918976"	"fear"	"0.31875064816291326"	"1.8480498046297622"	"0.7066156518768979"	"0.16169641069287"
"461675002534707200"	"sadness"	"0.00460732550326955"	"0"	"0"	"1.5692372598634081"
"461675018091380736"	"sadness"	"0.233725269867092"	"0.9724328854922403"	"0.4803559338230696"	"1.4006087261879137"
"461675031135678464"	"joy"	"0.164255041618843"	"0.23430810848959902"	"0.44850386254195296"	"0.1538106765765695"
"461675093668950016"	"joy"	"0"	"0"	"0.34152531695715493"	"0"
"461675104619880449"	"fear"	"0"	"0.46310436790532683"	"0.12444285810894201"	"0.1663902458113169"
"461675133120180225"	"joy"	"0.4570480154523297"	"0"	"0.8146337798808473"	"0.0967077965981622"
"461675195686588416"	"anger"	"2.914240890473294"	"0.8029471586066232"	"0.152418644691293"	"0.29446082993919387"
"461675406379077632"	"unknown"	"0"	"0"	"0"	"0"
"461675414172086272"	"anger"	"0.5041509391214201"	"0.061108233691645905"	"0"	"0"
"461675605172297728"	"anger"	"0.019278024819942105"	"0"	"0"	"0"
"461675668233678848"	"joy"	"0.766405291343878"	"0"	"1.155180372938345"	"0"
"461675749867417600"	"fear"	"0.0818552666504263"	"1.3630838708426356"	"0"	"0.2746849517935189"
"461675833934237698"	"fear"	"0.7620497297391544"	"1.7196580145242621"	"0.3600007944036218"	"0.04148927345565862"
"461675839252226048"	"sadness"	"0.35392232078937963"	"0.4479309423139417"	"0"	"1.2386686014637311"
"461675870193582080"	"unknown"	"0"	"0"	"0"	"0"
"461675872764710912"	"anger"	"0.9618465971302158"	"0.5811756610121135"	"0.01654762888545661"	"0"
"461675907862638592"	"joy"	"0.0481788703660893"	"0"	"0.2438610735804"	"0"
"461676024560754689"	"unknown"	"0"	"0"	"0"	"0"
